News,Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
BBC,0.0,Tue Aug 21 16:01:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",♻️🌍 Is reusing the new recycling?  https://t.co/D92t7CEiyB,100
CBSNews,-0.6486,Mon Aug 27 06:18:04 +0000 2018,0.677,0.323,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Neil Simon, legendary Broadway playwright, dead at 91 https://t.co/508A5In8YJ https://t.co/KtRlWNIR3x",101
CBSNews,0.0,Mon Aug 27 06:03:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",The Dish: Savannah's Mashama Bailey https://t.co/ngDy32O3KP https://t.co/aEVh0Yhl2d,102
CBSNews,0.0,Mon Aug 27 05:48:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Investigations plunge into personal territory that President Trump once declared off-limits https://t.co/z2lMjPUfii https://t.co/MmxYidiA4W,103
CBSNews,0.0,Mon Aug 27 05:33:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Almanac: Don LaFontaine, the voice of movie trailers https://t.co/NYQAFObS5e https://t.co/YhjuNHnHbe",104
CBSNews,0.0,Mon Aug 27 05:18:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Revisiting Hanoi, where John McCain was shot down and held as a POW https://t.co/1PGawfkryk https://t.co/B9EYaB6jEW",105
CBSNews,0.0,Mon Aug 27 05:03:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",A portrait of America https://t.co/r2u2pmdN51 https://t.co/hQP1CZpu8P,106
CBSNews,-0.3612,Mon Aug 27 04:48:04 +0000 2018,0.815,0.185,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Arizona Gov. Doug Ducey will name McCain's replacement after funeral https://t.co/u6TovODXIK https://t.co/NyNzB51pPd,107
CBSNews,0.5719,Mon Aug 27 04:44:24 +0000 2018,0.73,0.0,0.27,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Ken Chenault on leadership and success at American Express https://t.co/6QO6G3OfMT https://t.co/5WjyhYCBPp,108
CBSNews,-0.4215,Mon Aug 27 04:32:28 +0000 2018,0.851,0.149,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","WATCH: As news of the mass shooting in Jacksonville, Florida, broke Sunday, organizations, celebrities, sports team… https://t.co/OcZX4uqUi9",109
CBSNews,-0.4404,Mon Aug 27 04:18:04 +0000 2018,0.707,0.293,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Remembering 1968: Chicago's bloody Democratic Convention https://t.co/rpIt1j4PMO https://t.co/Z5TxZMfjhN,110
CBSNews,0.0,Mon Aug 27 04:03:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Schumer proposes renaming Russell Senate Office Building after John McCain https://t.co/Yoa5LwiB9c https://t.co/slCIT5LQHX,111
CBSNews,0.0,Mon Aug 27 03:48:41 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","It’s the hottest new form of money on the market, but it doesn’t come out of an ATM. It has to be mined. Stream the… https://t.co/psbQp3VKqd",112
CBSNews,0.0,Mon Aug 27 03:48:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Reclaiming the American prairie https://t.co/TgHTymXyGz https://t.co/GOcxIHfe59,113
CBSNews,0.0,Mon Aug 27 03:33:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Art Garfunkel on finding his voice again https://t.co/7tnV2slmds https://t.co/zWwm68kic8,114
CBSNews,-0.3612,Mon Aug 27 03:18:03 +0000 2018,0.828,0.172,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",McCain requested Obama and George W. Bush deliver eulogies at funeral https://t.co/CszOJZk1uA https://t.co/fj4ODvGlu9,115
CBSNews,-0.5499,Mon Aug 27 02:44:23 +0000 2018,0.827,0.173,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Tropical Storm Lane spares Hawaii from a direct hit, but still dumps at least 4 feet of rain https://t.co/CA6JLq5ljY https://t.co/L3XBvdRUiA",116
CBSNews,0.2023,Mon Aug 27 02:24:04 +0000 2018,0.573,0.198,0.229,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Eleven former staffers at a prominent New Hampshire prep school have been accused of fondling, forced kissing and o… https://t.co/biipDRJvOs",117
CBSNews,0.6124,Mon Aug 27 01:45:28 +0000 2018,0.62,0.107,0.273,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Hawaii wins the 2018 Little League World Series championship, its first in a decade, defeating South Korea 3-0… https://t.co/3b2ThS4Ge2",118
CBSNews,0.6289,Mon Aug 27 01:25:04 +0000 2018,0.829,0.0,0.171,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",CONGRATS (little) GRAD: A baby boy born at only 22 weeks was given a tiny cap and gown after “graduating” from the… https://t.co/yJxUjFAiyT,119
CBSNews,0.0772,Mon Aug 27 01:05:00 +0000 2018,0.933,0.0,0.067,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Four-year-old Dylan Stich was wary about jumping off the diving board, until 95-year-old Daniel Biss, an Air Force… https://t.co/tzGgcGNFGJ",120
CBSNews,-0.6486,Mon Aug 27 06:18:04 +0000 2018,0.677,0.323,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Neil Simon, legendary Broadway playwright, dead at 91 https://t.co/508A5In8YJ https://t.co/KtRlWNIR3x",121
CBSNews,0.0,Mon Aug 27 06:03:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",The Dish: Savannah's Mashama Bailey https://t.co/ngDy32O3KP https://t.co/aEVh0Yhl2d,122
CBSNews,0.0,Mon Aug 27 05:48:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Investigations plunge into personal territory that President Trump once declared off-limits https://t.co/z2lMjPUfii https://t.co/MmxYidiA4W,123
CBSNews,0.0,Mon Aug 27 05:33:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Almanac: Don LaFontaine, the voice of movie trailers https://t.co/NYQAFObS5e https://t.co/YhjuNHnHbe",124
CBSNews,0.0,Mon Aug 27 05:18:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Revisiting Hanoi, where John McCain was shot down and held as a POW https://t.co/1PGawfkryk https://t.co/B9EYaB6jEW",125
CBSNews,0.0,Mon Aug 27 05:03:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",A portrait of America https://t.co/r2u2pmdN51 https://t.co/hQP1CZpu8P,126
CBSNews,-0.3612,Mon Aug 27 04:48:04 +0000 2018,0.815,0.185,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Arizona Gov. Doug Ducey will name McCain's replacement after funeral https://t.co/u6TovODXIK https://t.co/NyNzB51pPd,127
CBSNews,0.5719,Mon Aug 27 04:44:24 +0000 2018,0.73,0.0,0.27,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Ken Chenault on leadership and success at American Express https://t.co/6QO6G3OfMT https://t.co/5WjyhYCBPp,128
CBSNews,-0.4215,Mon Aug 27 04:32:28 +0000 2018,0.851,0.149,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","WATCH: As news of the mass shooting in Jacksonville, Florida, broke Sunday, organizations, celebrities, sports team… https://t.co/OcZX4uqUi9",129
CBSNews,-0.4404,Mon Aug 27 04:18:04 +0000 2018,0.707,0.293,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Remembering 1968: Chicago's bloody Democratic Convention https://t.co/rpIt1j4PMO https://t.co/Z5TxZMfjhN,130
CBSNews,0.0,Mon Aug 27 04:03:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Schumer proposes renaming Russell Senate Office Building after John McCain https://t.co/Yoa5LwiB9c https://t.co/slCIT5LQHX,131
CBSNews,0.0,Mon Aug 27 03:48:41 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","It’s the hottest new form of money on the market, but it doesn’t come out of an ATM. It has to be mined. Stream the… https://t.co/psbQp3VKqd",132
CBSNews,0.0,Mon Aug 27 03:48:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Reclaiming the American prairie https://t.co/TgHTymXyGz https://t.co/GOcxIHfe59,133
CBSNews,0.0,Mon Aug 27 03:33:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Art Garfunkel on finding his voice again https://t.co/7tnV2slmds https://t.co/zWwm68kic8,134
CBSNews,-0.3612,Mon Aug 27 03:18:03 +0000 2018,0.828,0.172,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",McCain requested Obama and George W. Bush deliver eulogies at funeral https://t.co/CszOJZk1uA https://t.co/fj4ODvGlu9,135
CBSNews,-0.5499,Mon Aug 27 02:44:23 +0000 2018,0.827,0.173,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Tropical Storm Lane spares Hawaii from a direct hit, but still dumps at least 4 feet of rain https://t.co/CA6JLq5ljY https://t.co/L3XBvdRUiA",136
CBSNews,0.2023,Mon Aug 27 02:24:04 +0000 2018,0.573,0.198,0.229,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Eleven former staffers at a prominent New Hampshire prep school have been accused of fondling, forced kissing and o… https://t.co/biipDRJvOs",137
CBSNews,0.6124,Mon Aug 27 01:45:28 +0000 2018,0.62,0.107,0.273,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Hawaii wins the 2018 Little League World Series championship, its first in a decade, defeating South Korea 3-0… https://t.co/3b2ThS4Ge2",138
CBSNews,0.6289,Mon Aug 27 01:25:04 +0000 2018,0.829,0.0,0.171,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",CONGRATS (little) GRAD: A baby boy born at only 22 weeks was given a tiny cap and gown after “graduating” from the… https://t.co/yJxUjFAiyT,139
CBSNews,0.0772,Mon Aug 27 01:05:00 +0000 2018,0.933,0.0,0.067,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Four-year-old Dylan Stich was wary about jumping off the diving board, until 95-year-old Daniel Biss, an Air Force… https://t.co/tzGgcGNFGJ",140
CBSNews,-0.6369,Mon Aug 27 00:44:39 +0000 2018,0.769,0.231,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Former Vatican official claims Pope Francis knew of abusive ex-cardinal, calls for his resignation… https://t.co/MLsvAByT6P",141
CBSNews,-0.1761,Mon Aug 27 00:24:42 +0000 2018,0.855,0.145,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","John McCain remembered: Obama, family and more pay tribute https://t.co/HuTdQPm1D4 https://t.co/FQD0YAAevt",142
CBSNews,0.5023,Mon Aug 27 00:05:31 +0000 2018,0.866,0.0,0.134,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","There’s a new gold rush going down in cities across America, but it doesn’t look at all like you’d think. Stream th… https://t.co/xQ2CEYX8u4",143
CBSNews,-0.5859,Sun Aug 26 23:54:31 +0000 2018,0.636,0.224,0.139,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",“One violent crime in our city is one too many. Tonight we pray for the wounded. And we pray for the families of th… https://t.co/Ns5jVT96M8,144
CBSNews,0.0,Sun Aug 26 23:48:25 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","Jacksonville shooting: A 24-year-old Baltimore, Maryland, man is believed to be the shooter, according to the Jacks… https://t.co/uZ8Ltmqy0H",145
CBSNews,-0.6486,Sun Aug 26 23:44:27 +0000 2018,0.798,0.202,0.0,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","Jacksonville shooting: Authorities say 3 individuals were found dead at the scene of the shooting, including the su… https://t.co/Cc0Dx8UdP1",146
CBSNews,0.8225,Sun Aug 26 23:27:08 +0000 2018,0.699,0.0,0.301,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","""All of us can aspire to the courage to put the greater good above our own,"" says Former President Obama about John… https://t.co/C8ahEBfXMW",147
CBSNews,-0.7096,Sun Aug 26 23:04:42 +0000 2018,0.543,0.457,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Chicago apartment fire kills 8, including 6 children https://t.co/wI4aQPlOx9 https://t.co/XSSKQuhO5o",148
CBSNews,-0.6705,Sun Aug 26 22:46:01 +0000 2018,0.8,0.2,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Jacksonville, Fla., shooting: Preliminary reports say four people were killed and at least nine wounded. It is uncl… https://t.co/O54nE3Oowf",149
CBSNews,-0.6705,Sun Aug 26 22:27:10 +0000 2018,0.78,0.22,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Multiple people have been killed after a shooting at a video game tournament Sunday in Jacksonville, Florida. Here… https://t.co/UyYUj6HhKM",150
CBSNews,0.3612,Sun Aug 26 22:00:54 +0000 2018,0.8,0.0,0.2,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Pope Francis apologizes for Catholic Church's ""crimes"" in Ireland https://t.co/vJoubDEcQt https://t.co/0rcu3O7rw3",151
CBSNews,-0.7717,Sun Aug 26 21:46:25 +0000 2018,0.717,0.283,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Jacksonville Sheriff Mike Williams said one suspect, a white male, was killed at The Jacksonville Landing in the ci… https://t.co/LMf8JNfSH5",152
CBSNews,0.0258,Sun Aug 26 21:40:36 +0000 2018,0.656,0.17,0.174,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","""In the end, it matters less that you can fight. What you fight for is the real test."" The greatest quotes from Joh… https://t.co/k2VjOsPaJA",153
CBSNews,0.34,Sun Aug 26 21:20:35 +0000 2018,0.821,0.0,0.179,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",A look at the last moments @60Minutes shared with John McCain https://t.co/h5hifVVHL7 https://t.co/5spcASa25a,154
CBSNews,0.0,Sun Aug 26 20:56:40 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","It’s the hottest new form of money on the market, but it doesn’t come out of an ATM. It has to be mined. Stream the… https://t.co/7nErC1uGy1",155
CBSNews,0.0,Sun Aug 26 20:32:20 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",SOON: @JSOPIO to hold news conference on mass shooting at a Madden gaming tournament that left multiple people dead… https://t.co/z9noLDSr8u,156
CBSNews,0.0,Sun Aug 26 19:55:52 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","""The President has been briefed and we are monitoring the situation in Jacksonville, FL,"" @PressSec says.… https://t.co/JsY3mmxhvp",157
CBSNews,0.0,Sun Aug 26 19:51:26 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""It could have been me,"" says contestant, who was on his way to Madden tournament where deadly mass shooting happen… https://t.co/lQO0zzCGnv",158
CBSNews,0.0,Sun Aug 26 19:24:33 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Florida Gov. Rick Scott tweeted that he is offering state resources to the local sheriff's office after a mass shoo… https://t.co/tOYdLzeSoz,159
CBSNews,-0.6705,Sun Aug 26 19:02:42 +0000 2018,0.78,0.22,0.0,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",BREAKING: Multiple people have been killed in a mass shooting at a mall hosting a Madden tournament in Jacksonville… https://t.co/j0YwP1B7Ru,160
CBSNews,0.0,Sun Aug 26 18:54:11 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","Jacksonville police are responding to a ""mass shooting"" believed to be at a venue hosting a regional Madden tournam… https://t.co/EurxmWaeJZ",161
CBSNews,-0.8402,Sun Aug 26 18:50:34 +0000 2018,0.724,0.276,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Senator McCain died on the same day as Sen. Ted Kennedy did, nine years apart, of the same cancer. Here's him talki… https://t.co/hMxlELVZZG",162
CBSNews,0.0,Sun Aug 26 18:30:18 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","BREAKING: Police in Jacksonville, Florida, say they're responding to a mass shooting at the Jacksonville Landing ma… https://t.co/RUXFBjJcFd",163
CBSNews,0.0,Sun Aug 26 18:11:01 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","In the six-decade history of @FaceTheNation, Sen. John McCain was the most frequent guest, with 112 total appearanc… https://t.co/uaq1qvOzJC",164
CBSNews,-0.3612,Sun Aug 26 17:50:55 +0000 2018,0.828,0.172,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Arizona Gov. Doug Ducey will name John McCain's replacement after funeral https://t.co/i7CrzP02sn https://t.co/M1DX4SF1Uu,165
CBSNews,-0.4939,Sun Aug 26 17:20:33 +0000 2018,0.873,0.127,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","""With all my failings, I try to be."" In 2017, Senator John McCain talked about seeing himself as ""The Man in the Ar… https://t.co/a6VGexnVI6",166
CBSNews,-0.3818,Sun Aug 26 17:00:55 +0000 2018,0.833,0.167,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Cryptocurrency: Virtual money, real power, and the fight for a small town's future https://t.co/FAscrLnH2v https://t.co/anihYX1BKK",167
CBSNews,0.0516,Sun Aug 26 16:52:18 +0000 2018,0.78,0.106,0.115,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Playwright Neil Simon, a master of comedy whose laugh-filled hits such as ""The Odd Couple,"" ""Barefoot in the Park""… https://t.co/0YoBmmKwRm",168
CBSNews,-0.128,Sun Aug 26 16:40:38 +0000 2018,0.736,0.143,0.121,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Sen. Dick Durbin (D-IL) hopes the Senate will take ""inspiration"" from John McCain's life as Republicans and Democra… https://t.co/S01pH054Nj",169
CBSNews,0.8481,Sun Aug 26 16:26:42 +0000 2018,0.685,0.0,0.315,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","""I've had the best life anybody could have ever known. And I want to celebrate my life,"" John McCain said in his fi… https://t.co/qyCL3VTDip",170
CBSNews,0.0,Sun Aug 26 16:05:43 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",John McCain requested former Presidents Barack Obama and George W. Bush deliver eulogies at his funeral… https://t.co/HbGyn0XUbM,171
CBSNews,-0.0935,Sun Aug 26 15:43:53 +0000 2018,0.517,0.248,0.236,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""'The world is a fine place and worth fighting for and I hate very much to leave it,’ spoke my hero, Robert Jordan,… https://t.co/KOvK3Zz1ku",172
CBSNews,0.0,Sun Aug 26 15:35:49 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",RT @FaceTheNation: .@JeffFlake  tells @margbrennan  he wants to be the first Republican co-sponsor on @SenSchumer ’s resolution to rename t…,173
CBSNews,0.5346,Sun Aug 26 15:33:55 +0000 2018,0.757,0.0,0.243,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""He always was a voice of clarity and vision and courage but I remember those moments of uncommon decency which is… https://t.co/Wr1ej67LG2",174
CBSNews,-0.3612,Sun Aug 26 15:23:45 +0000 2018,0.884,0.116,0.0,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","Sen. @JeffFlake on former U.S. presidents Barack Obama and George W. Bush speaking at John McCain's funeral: ""He wa… https://t.co/IE7T68qcHg",175
CBSNews,0.0,Sun Aug 26 15:18:39 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""He was the conscience of the Senate,"" Senator Jeff Flake tells @FaceTheNation of John McCain's impact. ""I don't th… https://t.co/YE8bxNY1a5",176
CBSNews,0.0,Sun Aug 26 15:16:35 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""John McCain's voice is still but how he lived his life will speak volumes about service to our country, our obliga… https://t.co/qrRsbKQPje",177
CBSNews,-0.5994,Sun Aug 26 15:04:40 +0000 2018,0.83,0.17,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","RT @FaceTheNation: In 2014,  @SenJohnMcCain  talked with Face the Nation moderator @bobschieffer about the CIA's use of torture. McCain was…",178
CBSNews,0.2023,Sun Aug 26 15:01:00 +0000 2018,0.924,0.0,0.076,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","""The important thing is not to look back and figure out all of the things that I should have done...but to look bac… https://t.co/V9ITqVCrI0",179
CBSNews,0.0,Sun Aug 26 14:40:53 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",A former Vatican ambassador to the U.S. said Sunday that he told Pope Francis in 2013 about allegations of sexual a… https://t.co/XB8sxma3wx,180
CBSNews,0.0,Sun Aug 26 14:20:38 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Revisiting Hanoi, where John McCain was shot down and held as a POW for more than five years during the Vietnam War… https://t.co/ZVnzh3FbHn",181
CBSNews,0.0,Sun Aug 26 13:59:30 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Pope Francis delivers homily on the final day of his trip to Ireland, the first papal visit to the country in nearl… https://t.co/s3qZ4qEy9H",182
CBSNews,-0.7845,Sun Aug 26 13:40:42 +0000 2018,0.711,0.289,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",At least six children and two adults were killed in a fire inside a three-story apartment building in Chicago early… https://t.co/rLt114sLD7,183
CBSNews,0.7906,Sun Aug 26 13:24:41 +0000 2018,0.632,0.0,0.368,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",One of a kind: The remarkable life and times of Senator John McCain https://t.co/3yAf2NXea7 https://t.co/VjVMtY15Pr,184
CBSNews,0.0,Sun Aug 26 13:15:22 +0000 2018,0.725,0.137,0.137,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","RT @CBSSunday: John McCain, the military hero who had a long career as a ""maverick"" Republican senator, has died, his Senate office confirm…",185
CBSNews,0.9423,Sun Aug 26 13:00:38 +0000 2018,0.394,0.121,0.486,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","""America and Freedom have lost one of her greatest champions ... And I've lost one of my dearest friends and mentor… https://t.co/V3whFTVVMG",186
CBSNews,0.7269,Sun Aug 26 12:00:30 +0000 2018,0.711,0.0,0.289,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","John McCain saw himself, like his hero Teddy Roosevelt, as ""the man in the arena"" https://t.co/hB4ENNEcW6 https://t.co/6rXnNz486b",187
CBSNews,0.8481,Sun Aug 26 11:00:32 +0000 2018,0.685,0.0,0.315,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","""I've had the best life anybody could have ever known. And I want to celebrate my life,"" John McCain said in his fi… https://t.co/CjLtRwx2DD",188
CBSNews,0.0,Sun Aug 26 10:00:50 +0000 2018,0.644,0.178,0.178,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","John McCain -- senator, military hero and maverick -- has died at 81 https://t.co/DGakRBXBW7 https://t.co/NbpDsKmrJd",189
CBSNews,0.0,Sun Aug 26 09:00:50 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","The life of John McCain, in pictures https://t.co/fLDfZ4HGBG https://t.co/CaGobhR4xP",190
CBSNews,0.4767,Sun Aug 26 08:00:47 +0000 2018,0.795,0.0,0.205,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Senators John McCain and Ted Kennedy were the closest of friends https://t.co/aOKlhiGi7n https://t.co/VrBz6JElH9,191
CBSNews,0.0258,Sun Aug 26 07:00:30 +0000 2018,0.656,0.17,0.174,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","""In the end, it matters less that you can fight. What you fight for is the real test."" The greatest quotes from Joh… https://t.co/OaJzZUhFLl",192
CBSNews,0.34,Sun Aug 26 06:01:01 +0000 2018,0.821,0.0,0.179,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",A look at the last moments @60Minutes shared with John McCain https://t.co/l8I8RmqyDH https://t.co/7byaKVMjRX,193
CBSNews,0.0,Sun Aug 26 05:00:42 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Arizona Gov. Doug Ducey will select a replacement for John McCain to serve in the Senate until the 2020 election… https://t.co/x7xv3vmL8S,194
CBSNews,-0.6369,Sun Aug 26 04:54:30 +0000 2018,0.781,0.219,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Former Vatican official claims Pope Francis knew of abusive priest and calls for his resignation… https://t.co/ABRCWIbuLf,195
CBSNews,-0.3612,Sun Aug 26 04:45:37 +0000 2018,0.828,0.172,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",McCain requested Obama and George W. Bush deliver eulogies at funeral https://t.co/mPGFBxKE1Y https://t.co/OAbdbrbSt4,196
CBSNews,0.25,Sun Aug 26 04:11:52 +0000 2018,0.605,0.157,0.238,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","John McCain's death drew heartfelt tributes from former presidents, with Barack Obama saying they shared ""the ideal… https://t.co/JTaSk34uNe",197
